NAPS_ID,EMS_ID,STATION_NAME,REGION,OWNER,DATE,MONTH,YEAR,MONTHLY1-HR_AVG-STATION,ANNUAL1-HR_AVG-STATION,MONTHLY1-HR_AVG-REGION,ANNUAL1-HR_AVG-REGION
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2009-04-01 00:00,4,2009,1.877,2.181,2.018,3.047
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2009-04-01 00:00,4,2009,1.346,1.199,2.018,3.047
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2009-04-01 00:00,4,2009,1.143,1.992,2.018,3.047
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2009-04-01 00:00,4,2009,2.647,4.068,2.018,3.047
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2009-04-01 00:00,4,2009,0.756,1.122,2.018,3.047
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2009-05-01 00:00,5,2009,0.344,0.532,1.612,3.047
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2009-05-01 00:00,5,2009,1.683,4.054,1.612,3.047
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2009-05-01 00:00,5,2009,3.899,7.41,1.612,3.047
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2009-05-01 00:00,5,2009,1.4,2.181,1.612,3.047
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2009-05-01 00:00,5,2009,1.306,1.199,1.612,3.047
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2009-05-01 00:00,5,2009,1.286,1.992,1.612,3.047
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2009-05-01 00:00,5,2009,2.211,4.068,1.612,3.047
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2009-05-01 00:00,5,2009,0.806,1.122,1.612,3.047
10,E277063,Victoria James Bay MAML,01 - Vancouver Island,ENV,2009-06-18 12:00,6,2009,9.758,7.561,2.124,3.047
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2009-06-01 00:00,6,2009,0.485,0.532,2.124,3.047
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2009-06-01 00:00,6,2009,1.512,4.054,2.124,3.047
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2009-06-01 00:00,6,2009,4.501,7.41,2.124,3.047
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2009-06-01 00:00,6,2009,1.528,2.181,2.124,3.047
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2009-06-01 00:00,6,2009,1.143,1.199,2.124,3.047
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2009-06-01 00:00,6,2009,1.531,1.992,2.124,3.047
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2009-06-01 00:00,6,2009,2.135,4.068,2.124,3.047
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2009-06-01 00:00,6,2009,0.995,1.122,2.124,3.047
10,E277063,Victoria James Bay MAML,01 - Vancouver Island,ENV,2009-07-01 01:00,7,2009,7.759,7.561,2.999,3.047
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2009-07-01 00:00,7,2009,0.569,0.532,2.999,3.047
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2009-07-01 00:00,7,2009,2.122,4.054,2.999,3.047
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2009-07-01 01:00,7,2009,8.712,7.41,2.999,3.047
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2009-07-01 00:00,7,2009,1.326,2.181,2.999,3.047
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2009-07-01 00:00,7,2009,0.555,1.199,2.999,3.047
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2009-07-01 00:00,7,2009,1.917,1.992,2.999,3.047
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2009-07-01 00:00,7,2009,1.956,4.068,2.999,3.047
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2009-07-01 00:00,7,2009,1.795,1.122,2.999,3.047
10,E277063,Victoria James Bay MAML,01 - Vancouver Island,ENV,2009-08-01 00:00,8,2009,6.11,7.561,2.646,3.047
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2009-08-01 00:00,8,2009,0.683,0.532,2.646,3.047
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2009-08-01 00:00,8,2009,2.339,4.054,2.646,3.047
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2009-08-01 00:00,8,2009,7.075,7.41,2.646,3.047
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2009-08-01 00:00,8,2009,1.771,2.181,2.646,3.047
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2009-08-01 00:00,8,2009,1.412,1.199,2.646,3.047
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2009-08-01 00:00,8,2009,1.669,1.992,2.646,3.047
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2009-08-01 00:00,8,2009,2.518,4.068,2.646,3.047
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2009-08-01 00:00,8,2009,1.716,1.122,2.646,3.047
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2009-09-01 00:00,9,2009,0.532,0.532,2.862,3.047
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2009-09-01 00:00,9,2009,3.733,4.054,2.862,3.047
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2009-09-01 00:00,9,2009,8.47,7.41,2.862,3.047
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2009-09-01 00:00,9,2009,2.461,2.181,2.862,3.047
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2009-09-01 00:00,9,2009,0.897,1.199,2.862,3.047
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2009-09-01 00:00,9,2009,2.116,1.992,2.862,3.047
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2009-09-01 01:00,9,2009,3.216,4.068,2.862,3.047
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2009-09-01 00:00,9,2009,1.639,1.122,2.862,3.047
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2009-10-01 00:00,10,2009,0.331,0.532,3.191,3.047
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2009-10-01 00:00,10,2009,4.154,4.054,3.191,3.047
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2009-10-01 00:00,10,2009,9.001,7.41,3.191,3.047
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2009-10-01 00:00,10,2009,2.064,2.181,3.191,3.047
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2009-10-01 00:00,10,2009,1.104,1.199,3.191,3.047
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2009-10-01 00:00,10,2009,5.616,7.802,3.191,3.047
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2009-10-01 00:00,10,2009,2.506,1.992,3.191,3.047
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2009-10-01 00:00,10,2009,3.774,4.068,3.191,3.047
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2009-10-01 00:00,10,2009,1.129,1.122,3.191,3.047
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2009-11-01 00:00,11,2009,1.089,0.532,2.802,3.047
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2009-11-01 00:00,11,2009,4.225,4.054,2.802,3.047
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2009-11-01 00:00,11,2009,4.861,7.41,2.802,3.047
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2009-11-01 00:00,11,2009,1.869,2.181,2.802,3.047
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2009-11-01 00:00,11,2009,1.688,1.199,2.802,3.047
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2009-11-01 01:00,11,2009,5.293,7.802,2.802,3.047
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2009-11-01 00:00,11,2009,1.746,1.992,2.802,3.047
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2009-11-01 00:00,11,2009,3.723,4.068,2.802,3.047
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2009-11-01 00:00,11,2009,0.67,1.122,2.802,3.047
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2009-12-01 00:00,12,2009,0.354,0.532,5.16,3.047
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2009-12-01 01:00,12,2009,8.358,4.054,5.16,3.047
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2009-12-01 00:00,12,2009,10.937,7.41,5.16,3.047
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2009-12-01 00:00,12,2009,3.636,2.181,5.16,3.047
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2009-12-01 00:00,12,2009,1.216,1.199,5.16,3.047
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2009-12-01 00:00,12,2009,12.422,7.802,5.16,3.047
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2009-12-01 00:00,12,2009,2.181,1.992,5.16,3.047
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2009-12-01 00:00,12,2009,7.261,4.068,5.16,3.047
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2009-12-01 00:00,12,2009,0.877,1.122,5.16,3.047
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-01-01 00:00,1,2010,9.327,4.183,3.858,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-01-01 00:00,1,2010,2.463,1.779,3.858,2.842
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2010-01-05 12:00,1,2010,4.736,2.945,3.858,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-01-01 00:00,1,2010,5.032,3.507,3.858,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-01-01 00:00,1,2010,0.313,1.14,3.858,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-01-01 00:00,1,2010,6.519,6.454,3.858,2.842
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2010-01-01 00:00,1,2010,0.859,1.137,3.858,2.842
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2010-01-01 00:00,1,2010,1.692,2.394,3.858,2.842
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2010-01-01 00:00,1,2010,3.943,3.953,3.858,2.842
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-02-01 00:00,2,2010,6.46,4.183,3.723,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-02-01 00:00,2,2010,2.573,1.779,3.723,2.842
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2010-02-01 00:00,2,2010,4.349,2.945,3.723,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-02-01 00:00,2,2010,4.971,3.507,3.723,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-02-01 00:00,2,2010,0.434,1.14,3.723,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-02-01 00:00,2,2010,7.58,6.454,3.723,2.842
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2010-02-01 00:00,2,2010,1.046,1.137,3.723,2.842
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2010-02-01 01:00,2,2010,1.95,2.394,3.723,2.842
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2010-02-01 00:00,2,2010,3.868,3.953,3.723,2.842
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-03-01 00:00,3,2010,3.78,4.183,2.751,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-03-01 00:00,3,2010,1.521,1.779,2.751,2.842
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2010-03-01 00:00,3,2010,3.107,2.945,2.751,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-03-01 00:00,3,2010,3.775,3.507,2.751,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-03-01 00:00,3,2010,0.933,1.14,2.751,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-03-01 00:00,3,2010,5.838,6.454,2.751,2.842
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2010-03-01 00:00,3,2010,0.905,1.137,2.751,2.842
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2010-03-01 00:00,3,2010,1.664,2.394,2.751,2.842
10,E253229,Central Saanich Stellys Cross Road,01 - Vancouver Island,ENV,2010-03-01 00:00,3,2010,5.678,3.953,2.751,2.842
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-04-01 00:00,4,2010,1.79,4.183,1.832,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-04-01 00:00,4,2010,1.123,1.779,1.832,2.842
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2010-04-01 01:00,4,2010,1.834,2.945,1.832,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-04-01 00:00,4,2010,3.009,3.507,1.832,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-04-02 11:00,4,2010,0.743,1.14,1.832,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-04-01 00:00,4,2010,3.627,6.454,1.832,2.842
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2010-04-01 01:00,4,2010,0.717,1.137,1.832,2.842
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2010-04-01 00:00,4,2010,1.779,2.394,1.832,2.842
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-05-01 00:00,5,2010,1.256,4.183,1.639,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-05-01 00:00,5,2010,1.076,1.779,1.639,2.842
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2010-05-01 00:00,5,2010,1.808,2.945,1.639,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-05-01 00:00,5,2010,2.466,3.507,1.639,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-05-01 00:00,5,2010,0.762,1.14,1.639,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-05-01 00:00,5,2010,3.73,6.454,1.639,2.842
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2010-05-01 00:00,5,2010,0.881,1.137,1.639,2.842
106800,E282169,Ucluelet Amphitrite Point,01 - Vancouver Island,ENV,2010-05-14 01:00,5,2010,0.122,0.156,1.639,2.842
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2010-05-01 00:00,5,2010,2.006,2.394,1.639,2.842
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-06-01 00:00,6,2010,0.977,4.183,1.594,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-06-01 00:00,6,2010,1.13,1.779,1.594,2.842
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2010-06-01 00:00,6,2010,1.613,2.945,1.594,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-06-01 00:00,6,2010,2.777,3.507,1.594,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-06-01 00:00,6,2010,0.65,1.14,1.594,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-06-01 00:00,6,2010,3.601,6.454,1.594,2.842
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2010-06-01 00:00,6,2010,1.008,1.137,1.594,2.842
106800,E282169,Ucluelet Amphitrite Point,01 - Vancouver Island,ENV,2010-06-01 00:00,6,2010,0.073,0.156,1.594,2.842
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2010-06-01 00:00,6,2010,2.31,2.394,1.594,2.842
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-07-01 00:00,7,2010,1.16,4.183,1.947,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-07-01 00:00,7,2010,1.054,1.779,1.947,2.842
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2010-07-01 00:00,7,2010,2.23,2.945,1.947,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-07-01 00:00,7,2010,1.854,3.507,1.947,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-07-01 00:00,7,2010,0.937,1.14,1.947,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-07-01 00:00,7,2010,5.976,6.454,1.947,2.842
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2010-07-01 00:00,7,2010,1.629,1.137,1.947,2.842
106800,E282169,Ucluelet Amphitrite Point,01 - Vancouver Island,ENV,2010-07-01 00:00,7,2010,0.145,0.156,1.947,2.842
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2010-07-01 00:00,7,2010,2.585,2.394,1.947,2.842
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-08-01 00:00,8,2010,1.491,4.183,2.408,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-08-01 00:00,8,2010,1.596,1.779,2.408,2.842
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2010-08-01 00:00,8,2010,3.546,2.945,2.408,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-08-01 00:00,8,2010,2.274,3.507,2.408,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-08-01 00:00,8,2010,1.117,1.14,2.408,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-08-01 01:00,8,2010,6.145,6.454,2.408,2.842
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2010-08-01 00:00,8,2010,2.014,1.137,2.408,2.842
106800,E282169,Ucluelet Amphitrite Point,01 - Vancouver Island,ENV,2010-08-01 00:00,8,2010,0.272,0.156,2.408,2.842
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2010-08-01 00:00,8,2010,2.568,2.394,2.408,2.842
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-09-01 00:00,9,2010,3.067,4.183,3.472,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-09-01 01:00,9,2010,2.513,1.779,3.472,2.842
100316,E264882,Langford Lakewood Elementary School,01 - Vancouver Island,ENV,2010-09-01 00:00,9,2010,3.986,2.945,3.472,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-09-01 00:00,9,2010,3.719,3.507,3.472,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-09-09 15:00,9,2010,1.972,1.14,3.472,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-09-01 00:00,9,2010,8.341,6.454,3.472,2.842
10,E266302,Quadra Island Cape Mudge Village,01 - Vancouver Island,INDUSTRY,2010-09-01 00:00,9,2010,0.733,1.137,3.472,2.842
106800,E282169,Ucluelet Amphitrite Point,01 - Vancouver Island,ENV,2010-09-01 00:00,9,2010,0.302,0.156,3.472,2.842
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2010-09-01 00:00,9,2010,3.314,2.394,3.472,2.842
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-10-01 00:00,10,2010,5.894,4.183,4.302,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-10-01 00:00,10,2010,2.374,1.779,4.302,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-10-01 00:00,10,2010,4.833,3.507,4.302,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-10-01 00:00,10,2010,2.011,1.14,4.302,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-10-01 00:00,10,2010,11.287,6.454,4.302,2.842
106800,E282169,Ucluelet Amphitrite Point,01 - Vancouver Island,ENV,2010-10-01 00:00,10,2010,0.152,0.156,4.302,2.842
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2010-10-01 00:00,10,2010,3.548,2.394,4.302,2.842
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-11-01 00:00,11,2010,7.173,4.183,3.89,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-11-01 00:00,11,2010,2.119,1.779,3.89,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-11-01 00:00,11,2010,4.112,3.507,3.89,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-11-01 00:00,11,2010,2.016,1.14,3.89,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-11-01 00:00,11,2010,9.186,6.454,3.89,2.842
106800,E282169,Ucluelet Amphitrite Point,01 - Vancouver Island,ENV,2010-11-01 00:00,11,2010,0.095,0.156,3.89,2.842
106701,E220217,Crofton Substation,01 - Vancouver Island,INDUSTRY,2010-11-01 00:00,11,2010,2.688,2.394,3.89,2.842
104803,E277329,Duncan Cairnsmore,01 - Vancouver Island,ENV,2010-12-01 00:00,12,2010,7.844,4.183,3.306,2.842
102801,E222520,Elk Falls Dogwood,01 - Vancouver Island,INDUSTRY,2010-12-01 00:00,12,2010,1.874,1.779,3.306,2.842
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2010-12-01 00:00,12,2010,3.395,3.507,3.306,2.842
106700,E273443,Crofton Escarpment Way,01 - Vancouver Island,INDUSTRY,2010-12-01 00:00,12,2010,1.833,1.14,3.306,2.842
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2010-12-01 00:00,12,2010,5.716,6.454,3.306,2.842
106800,E282169,Ucluelet Amphitrite Point,01 - Vancouver Island,ENV,2010-12-01 00:00,12,2010,0.095,0.156,3.306,2.842
