NAPS_ID,EMS_ID,STATION_NAME,REGION,OWNER,DATE,MONTH,YEAR,MONTHLY1-HR_AVG-STATION,ANNUAL1-HR_AVG-STATION,MONTHLY1-HR_AVG-REGION,ANNUAL1-HR_AVG-REGION
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,1999-04-01 01:00:00,4,1999,4.62,4.246,5.453,4.761
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,1999-04-01 00:00:00,4,1999,6.279,5.366,5.453,4.761
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,1999-05-01 00:00:00,5,1999,3.347,4.246,3.814,4.761
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,1999-05-01 00:00:00,5,1999,4.28,5.366,3.814,4.761
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,1999-06-01 00:00:00,6,1999,2.445,4.246,2.183,4.761
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,1999-06-01 00:00:00,6,1999,1.916,5.366,2.183,4.761
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,1999-07-01 00:00:00,7,1999,5.125,4.246,5.101,4.761
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,1999-07-01 00:00:00,7,1999,5.077,5.366,5.101,4.761
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,1999-08-01 00:00:00,8,1999,5.48,4.246,4.951,4.761
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,1999-08-01 00:00:00,8,1999,4.424,5.366,4.951,4.761
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,1999-09-01 00:00:00,9,1999,2.145,4.246,4.125,4.761
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,1999-09-01 00:00:00,9,1999,6.407,5.366,4.125,4.761
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,1999-10-01 00:00:00,10,1999,5.617,4.246,6.489,4.761
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,1999-10-01 00:00:00,10,1999,7.363,5.366,6.489,4.761
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,1999-11-01 00:00:00,11,1999,5.538,4.246,6.284,4.761
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,1999-11-01 00:00:00,11,1999,7.028,5.366,6.284,4.761
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,1999-12-01 00:00:00,12,1999,4.465,4.246,4.886,4.761
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,1999-12-01 00:00:00,12,1999,5.311,5.366,4.886,4.761
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-01-01 00:00:00,1,2000,4.484,6.632,4.366,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-01-01 00:00:00,1,2000,4.249,4.94,4.366,5.692
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2000-02-01 01:00:00,2,2000,6.754,5.843,6.713,5.692
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-02-01 00:00:00,2,2000,7.443,6.632,6.713,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-02-01 00:00:00,2,2000,5.939,4.94,6.713,5.692
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2000-03-01 00:00:00,3,2000,5.482,5.843,5.411,5.692
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-03-01 00:00:00,3,2000,6.214,6.632,5.411,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-03-01 00:00:00,3,2000,4.556,4.94,5.411,5.692
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2000-04-01 00:00:00,4,2000,16.0,5.843,5.646,5.692
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-04-01 00:00:00,4,2000,6.054,6.632,5.646,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-04-01 00:00:00,4,2000,5.223,4.94,5.646,5.692
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-05-01 00:00:00,5,2000,4.62,6.632,4.321,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-05-01 00:00:00,5,2000,4.022,4.94,4.321,5.692
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2000-06-13 01:00:00,6,2000,3.058,5.843,4.52,5.692
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-06-01 00:00:00,6,2000,5.639,6.632,4.52,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-06-01 00:00:00,6,2000,3.681,4.94,4.52,5.692
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2000-07-01 01:00:00,7,2000,3.113,5.843,4.41,5.692
10,E242166,Duncan Mobile Transfer Station,01 - Vancouver Island,ENV,2000-07-01 01:00:00,7,2000,5.377,5.231,4.41,5.692
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-07-01 00:00:00,7,2000,5.054,6.632,4.41,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-07-01 00:00:00,7,2000,4.044,4.94,4.41,5.692
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2000-08-01 00:00:00,8,2000,3.576,5.843,4.759,5.692
10,E242166,Duncan Mobile Transfer Station,01 - Vancouver Island,ENV,2000-08-01 00:00:00,8,2000,5.538,5.231,4.759,5.692
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-08-01 00:00:00,8,2000,5.45,6.632,4.759,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-08-01 00:00:00,8,2000,3.958,4.94,4.759,5.692
10,E242166,Duncan Mobile Transfer Station,01 - Vancouver Island,ENV,2000-09-01 00:00:00,9,2000,5.325,5.231,5.403,5.692
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-09-01 00:00:00,9,2000,6.102,6.632,5.403,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-09-01 00:00:00,9,2000,4.784,4.94,5.403,5.692
10,E242166,Duncan Mobile Transfer Station,01 - Vancouver Island,ENV,2000-10-01 00:00:00,10,2000,5.501,5.231,6.744,5.692
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-10-01 00:00:00,10,2000,8.466,6.632,6.744,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-10-01 00:00:00,10,2000,6.265,4.94,6.744,5.692
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2000-11-01 01:00:00,11,2000,9.888,5.843,9.507,5.692
10,E242166,Duncan Mobile Transfer Station,01 - Vancouver Island,ENV,2000-11-01 00:00:00,11,2000,6.75,5.231,9.507,5.692
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-11-01 00:00:00,11,2000,13.056,6.632,9.507,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-11-01 00:00:00,11,2000,8.326,4.94,9.507,5.692
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2000-12-01 00:00:00,12,2000,7.947,5.843,5.298,5.692
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2000-12-01 01:00:00,12,2000,5.489,5.489,5.298,5.692
10,E242166,Duncan Mobile Transfer Station,01 - Vancouver Island,ENV,2000-12-01 00:00:00,12,2000,3.005,5.231,5.298,5.692
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2000-12-01 00:00:00,12,2000,7.186,6.632,5.298,5.692
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2000-12-01 00:00:00,12,2000,4.384,4.94,5.298,5.692
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-01-01 00:00:00,1,2001,5.427,3.956,5.471,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-01-01 00:00:00,1,2001,4.915,4.359,5.471,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-01-01 00:00:00,1,2001,7.312,5.943,5.471,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-01-03 12:00:00,1,2001,6.191,4.638,5.471,4.61
10,E242166,Duncan Mobile Transfer Station,01 - Vancouver Island,ENV,2001-01-01 00:00:00,1,2001,3.564,3.251,5.471,4.61
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-02-01 00:00:00,2,2001,4.533,3.956,5.241,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-02-01 00:00:00,2,2001,4.379,4.359,5.241,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-02-01 00:00:00,2,2001,7.928,5.943,5.241,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-02-01 00:00:00,2,2001,6.198,4.638,5.241,4.61
10,E242166,Duncan Mobile Transfer Station,01 - Vancouver Island,ENV,2001-02-01 00:00:00,2,2001,3.182,3.251,5.241,4.61
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-03-01 00:00:00,3,2001,4.062,3.956,4.285,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-03-01 00:00:00,3,2001,3.978,4.359,4.285,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-03-01 00:00:00,3,2001,5.578,5.943,4.285,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-03-01 00:00:00,3,2001,4.653,4.638,4.285,4.61
10,E242166,Duncan Mobile Transfer Station,01 - Vancouver Island,ENV,2001-03-01 00:00:00,3,2001,3.155,3.251,4.285,4.61
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-04-01 00:00:00,4,2001,3.469,3.956,4.157,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-04-01 00:00:00,4,2001,4.297,4.359,4.157,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-04-01 00:00:00,4,2001,5.7,5.943,4.157,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-04-01 00:00:00,4,2001,4.057,4.638,4.157,4.61
10,E242166,Duncan Mobile Transfer Station,01 - Vancouver Island,ENV,2001-04-01 00:00:00,4,2001,3.144,3.251,4.157,4.61
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-05-01 00:00:00,5,2001,3.76,3.956,4.187,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-05-01 00:00:00,5,2001,3.972,4.359,4.187,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-05-01 00:00:00,5,2001,5.567,5.943,4.187,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-05-01 00:00:00,5,2001,3.734,4.638,4.187,4.61
10,E242166,Duncan Mobile Transfer Station,01 - Vancouver Island,ENV,2001-05-01 00:00:00,5,2001,3.006,3.251,4.187,4.61
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-06-01 00:00:00,6,2001,2.364,3.956,2.954,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-06-01 00:00:00,6,2001,3.546,4.359,2.954,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-06-01 00:00:00,6,2001,3.722,5.943,2.954,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-06-01 00:00:00,6,2001,2.185,4.638,2.954,4.61
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-07-01 00:00:00,7,2001,2.871,3.956,3.858,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-07-01 00:00:00,7,2001,3.798,4.359,3.858,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-07-01 00:00:00,7,2001,5.381,5.943,3.858,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-07-01 00:00:00,7,2001,3.379,4.638,3.858,4.61
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-08-01 00:00:00,8,2001,4.06,3.956,4.772,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-08-01 00:00:00,8,2001,5.205,4.359,4.772,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-08-01 00:00:00,8,2001,5.595,5.943,4.772,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-08-01 00:00:00,8,2001,4.225,4.638,4.772,4.61
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-09-01 00:00:00,9,2001,3.926,3.956,4.901,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-09-01 00:00:00,9,2001,4.508,4.359,4.901,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-09-01 00:00:00,9,2001,6.312,5.943,4.901,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-09-01 00:00:00,9,2001,4.789,4.638,4.901,4.61
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-10-01 00:00:00,10,2001,4.101,3.956,4.898,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-10-01 00:00:00,10,2001,4.747,4.359,4.898,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-10-01 00:00:00,10,2001,5.839,5.943,4.898,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-10-01 00:00:00,10,2001,4.904,4.638,4.898,4.61
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-11-01 00:00:00,11,2001,5.547,3.956,6.381,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-11-01 00:00:00,11,2001,5.36,4.359,6.381,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-11-01 00:00:00,11,2001,7.814,5.943,6.381,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-11-01 00:00:00,11,2001,6.801,4.638,6.381,4.61
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2001-12-01 00:00:00,12,2001,3.388,3.956,4.148,4.61
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2001-12-01 00:00:00,12,2001,3.633,4.359,4.148,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2001-12-01 00:00:00,12,2001,4.774,5.943,4.148,4.61
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2001-12-01 00:00:00,12,2001,4.803,4.638,4.148,4.61
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-01-01 00:00:00,1,2002,8.412,7.103,7.188,5.784
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2002-01-01 00:00:00,1,2002,7.928,5.236,7.188,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-01-01 00:00:00,1,2002,6.092,5.164,7.188,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-01-01 00:00:00,1,2002,6.32,5.076,7.188,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-02-01 00:00:00,2,2002,9.32,7.103,7.799,5.784
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2002-02-01 00:00:00,2,2002,8.321,5.236,7.799,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-02-01 00:00:00,2,2002,6.855,5.164,7.799,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-02-01 00:00:00,2,2002,6.699,5.076,7.799,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-03-01 00:00:00,3,2002,5.954,7.103,5.438,5.784
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2002-03-01 00:00:00,3,2002,5.0,5.236,5.438,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-03-01 00:00:00,3,2002,6.796,5.164,5.438,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-03-01 00:00:00,3,2002,3.995,5.076,5.438,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-04-01 00:00:00,4,2002,6.37,7.103,5.546,5.784
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2002-04-01 00:00:00,4,2002,5.836,5.236,5.546,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-04-01 00:00:00,4,2002,5.545,5.164,5.546,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-04-01 00:00:00,4,2002,4.435,5.076,5.546,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-05-01 00:00:00,5,2002,5.646,7.103,4.359,5.784
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2002-05-01 00:00:00,5,2002,4.299,5.236,4.359,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-05-01 00:00:00,5,2002,3.872,5.164,4.359,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-05-01 00:00:00,5,2002,3.618,5.076,4.359,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-06-01 00:00:00,6,2002,5.276,7.103,3.932,5.784
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2002-06-01 00:00:00,6,2002,3.421,5.236,3.932,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-06-01 00:00:00,6,2002,3.693,5.164,3.932,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-06-01 00:00:00,6,2002,3.335,5.076,3.932,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-07-01 00:00:00,7,2002,5.288,7.103,3.947,5.784
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2002-07-01 00:00:00,7,2002,3.428,5.236,3.947,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-07-01 00:00:00,7,2002,3.485,5.164,3.947,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-07-01 00:00:00,7,2002,3.583,5.076,3.947,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-08-01 00:00:00,8,2002,6.546,7.103,4.836,5.784
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2002-08-01 00:00:00,8,2002,4.54,5.236,4.836,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-08-01 00:00:00,8,2002,3.743,5.164,4.836,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-08-01 00:00:00,8,2002,4.522,5.076,4.836,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-09-01 00:00:00,9,2002,6.342,7.103,4.191,5.784
100308,E240337,Colwood City Hall,01 - Vancouver Island,ENV,2002-09-01 00:00:00,9,2002,4.524,5.236,4.191,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-09-01 00:00:00,9,2002,2.807,5.164,4.191,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-09-01 00:00:00,9,2002,3.604,5.076,4.191,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-10-01 00:00:00,10,2002,9.965,7.103,7.526,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-10-01 00:00:00,10,2002,5.966,5.164,7.526,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-10-01 00:00:00,10,2002,6.643,5.076,7.526,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-11-01 00:00:00,11,2002,10.959,7.103,10.057,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-11-01 00:00:00,11,2002,8.136,5.164,10.057,5.784
10,E249735,Langford Dogwood School,01 - Vancouver Island,ENV,2002-11-12 01:00:00,11,2002,12.804,8.987,10.057,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-11-01 00:00:00,11,2002,9.346,5.076,10.057,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2002-12-01 00:00:00,12,2002,5.227,7.103,5.486,5.784
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2002-12-01 00:00:00,12,2002,5.112,5.164,5.486,5.784
10,E249735,Langford Dogwood School,01 - Vancouver Island,ENV,2002-12-01 00:00:00,12,2002,6.643,8.987,5.486,5.784
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2002-12-01 00:00:00,12,2002,4.966,5.076,5.486,5.784
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2003-01-01 00:00:00,1,2003,6.137,5.868,5.888,5.093
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2003-01-01 00:00:00,1,2003,5.307,4.448,5.888,5.093
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2003-01-01 00:00:00,1,2003,4.873,4.224,5.888,5.093
10,E249735,Langford Dogwood School,01 - Vancouver Island,ENV,2003-01-01 00:00:00,1,2003,7.364,4.998,5.888,5.093
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2003-02-01 00:00:00,2,2003,8.306,5.868,6.7,5.093
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2003-02-01 00:00:00,2,2003,5.519,4.448,6.7,5.093
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2003-02-01 00:00:00,2,2003,5.027,4.224,6.7,5.093
10,E249735,Langford Dogwood School,01 - Vancouver Island,ENV,2003-02-01 00:00:00,2,2003,7.992,4.998,6.7,5.093
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2003-03-01 00:00:00,3,2003,4.462,5.868,3.874,5.093
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2003-03-01 00:00:00,3,2003,3.223,4.448,3.874,5.093
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2003-03-01 00:00:00,3,2003,3.773,4.224,3.874,5.093
10,E249735,Langford Dogwood School,01 - Vancouver Island,ENV,2003-03-01 00:00:00,3,2003,4.036,4.998,3.874,5.093
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2003-04-01 00:00:00,4,2003,4.16,5.868,3.794,5.093
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2003-04-01 00:00:00,4,2003,3.42,4.448,3.794,5.093
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2003-04-01 00:00:00,4,2003,3.699,4.224,3.794,5.093
10,E249735,Langford Dogwood School,01 - Vancouver Island,ENV,2003-04-01 00:00:00,4,2003,3.894,4.998,3.794,5.093
100304,E231866,Victoria Topaz,01 - Vancouver Island,ENV,2003-05-01 00:00:00,5,2003,5.724,5.868,4.682,5.093
10,0110031,Victoria Royal Roads University,01 - Vancouver Island,INDUSTRY,2003-05-01 00:00:00,5,2003,4.216,4.448,4.682,5.093
102102,E229797,Nanaimo Labieux Road,01 - Vancouver Island,ENV,2003-05-01 00:00:00,5,2003,4.846,4.224,4.682,5.093
10,E249735,Langford Dogwood School,01 - Vancouver Island,ENV,2003-05-01 00:00:00,5,2003,3.941,4.998,4.682,5.093
