NAPS_ID,EMS_ID,STATION_NAME,REGION,OWNER,DATE,MONTH,YEAR,MONTHLY1-HR_AVG,ANNUAL1-HR_AVG
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-02-28,3,2017,0.169,0.147
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-03-31,4,2017,0.126,0.147
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-04-30,5,2017,0.13,0.147
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-05-31,6,2017,0.098,0.147
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-06-30,7,2017,0.086,0.147
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-07-31,8,2017,0.174,0.147
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-08-31,9,2017,0.171,0.147
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-09-30,10,2017,0.144,0.147
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-10-31,11,2017,0.13,0.147
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-11-30,12,2017,0.164,0.147
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-01-03,1,2018,0.145,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-01-31,2,2018,0.161,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-02-28,3,2018,0.166,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-03-31,4,2018,0.151,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-04-30,5,2018,0.14,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-05-31,6,2018,0.114,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-06-30,7,2018,0.128,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-07-31,8,2018,0.229,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-08-31,9,2018,0.121,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-09-30,10,2018,0.165,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-10-31,11,2018,0.143,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-11-30,12,2018,0.13,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-12-31,1,2019,0.154,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-01-31,2,2019,0.14,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-02-28,3,2019,0.162,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-03-31,4,2019,0.14,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-04-30,5,2019,0.115,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-05-31,6,2019,0.083,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-06-30,7,2019,0.086,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-07-31,8,2019,0.12,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-08-31,9,2019,0.108,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-09-30,10,2019,0.135,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-10-31,11,2019,0.163,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-11-30,12,2019,0.144,0.129
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-12-31,1,2020,0.123,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-01-31,2,2020,0.149,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-02-29,3,2020,0.143,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-03-31,4,2020,0.133,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-04-30,5,2020,0.124,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-05-31,6,2020,0.103,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-06-30,7,2020,0.105,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-07-31,8,2020,0.116,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-08-31,9,2020,0.36,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-09-30,10,2020,0.15,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-10-31,11,2020,0.141,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-11-30,12,2020,0.151,0.15
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-12-31,1,2021,0.18,0.18
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-01-01,1,2009,0.416,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-01-31,2,2009,0.35,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-02-28,3,2009,0.268,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-03-31,4,2009,0.249,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-04-30,5,2009,0.232,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-05-31,6,2009,0.189,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-06-30,7,2009,0.188,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-07-31,8,2009,0.196,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-08-31,9,2009,0.193,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-09-30,10,2009,0.25,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-10-31,11,2009,0.235,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-11-30,12,2009,0.354,0.26
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-12-31,1,2010,0.298,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-01-31,2,2010,0.301,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-02-28,3,2010,0.278,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-03-31,4,2010,0.224,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-04-30,5,2010,0.212,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-05-31,6,2010,0.156,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-06-30,7,2010,0.163,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-07-31,8,2010,0.183,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-08-31,9,2010,0.175,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-09-30,10,2010,0.251,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-10-31,11,2010,0.25,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-11-30,12,2010,0.239,0.228
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-12-31,1,2011,0.267,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-01-31,2,2011,0.241,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-02-28,3,2011,0.218,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-03-31,4,2011,0.207,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-05-04,5,2011,0.202,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-05-31,6,2011,0.157,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-06-30,7,2011,0.138,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-07-31,8,2011,0.16,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-08-31,9,2011,0.184,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-09-30,10,2011,0.235,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-10-31,11,2011,0.259,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-11-30,12,2011,0.313,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-12-31,1,2012,0.225,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-01-31,2,2012,0.226,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-02-29,3,2012,0.21,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-03-31,4,2012,0.218,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-04-30,5,2012,0.217,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-05-31,6,2012,0.154,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-06-30,7,2012,0.161,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-07-31,8,2012,0.213,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-08-31,9,2012,0.268,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-09-30,10,2012,0.224,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-10-31,11,2012,0.246,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-11-30,12,2012,0.247,0.217
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-12-31,1,2013,0.301,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-01-31,2,2013,0.237,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-02-28,3,2013,0.235,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-03-31,4,2013,0.216,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-04-30,5,2013,0.193,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-05-31,6,2013,0.166,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-06-30,7,2013,0.164,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-07-31,8,2013,0.155,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-08-31,9,2013,0.194,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-09-30,10,2013,0.273,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-10-31,11,2013,0.244,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-11-30,12,2013,0.234,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-01-06,1,2014,0.313,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-01-31,2,2014,0.187,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-02-28,3,2014,0.212,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-03-31,4,2014,0.196,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-04-30,5,2014,0.199,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-05-31,6,2014,0.157,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-06-30,7,2014,0.159,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-07-31,8,2014,0.197,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-08-31,9,2014,0.213,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-09-30,10,2014,0.211,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-10-31,11,2014,0.253,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-11-30,12,2014,0.253,0.212
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-12-31,1,2015,0.288,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-01-31,2,2015,0.246,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-02-28,3,2015,0.245,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-03-31,4,2015,0.218,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-04-30,5,2015,0.195,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-05-31,6,2015,0.168,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-06-30,7,2015,0.184,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-07-31,8,2015,0.183,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-08-31,9,2015,0.198,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-09-30,10,2015,0.242,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-10-31,11,2015,0.288,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-11-30,12,2015,0.239,0.225
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-12-31,1,2016,0.25,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-01-31,2,2016,0.223,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-02-29,3,2016,0.204,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-03-31,4,2016,0.209,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-04-30,5,2016,0.181,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-05-31,6,2016,0.179,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-06-30,7,2016,0.163,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-07-31,8,2016,0.175,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-08-31,9,2016,0.181,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-09-30,10,2016,0.21,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-10-31,11,2016,0.197,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-11-30,12,2016,0.224,0.2
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-12-31,1,2017,0.256,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-01-31,2,2017,0.222,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-02-28,3,2017,0.19,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-03-31,4,2017,0.209,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-04-30,5,2017,0.228,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-05-31,6,2017,0.176,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-06-30,7,2017,0.176,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-07-31,8,2017,0.247,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-08-31,9,2017,0.253,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-09-30,10,2017,0.237,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-10-31,11,2017,0.189,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-11-30,12,2017,0.267,0.222
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-12-31,1,2018,0.213,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-01-31,2,2018,0.201,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-02-28,3,2018,0.224,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-03-31,4,2018,0.188,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-04-30,5,2018,0.176,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-05-31,6,2018,0.156,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-06-30,7,2018,0.179,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-07-31,8,2018,0.315,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-08-31,9,2018,0.204,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-09-30,10,2018,0.287,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-10-31,11,2018,0.243,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-11-30,12,2018,0.222,0.218
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-12-31,1,2019,0.249,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-01-31,2,2019,0.201,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-02-28,3,2019,0.245,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-03-31,4,2019,0.2,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-04-30,5,2019,0.198,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-05-31,6,2019,0.151,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-06-30,7,2019,0.165,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-07-31,8,2019,0.212,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-08-31,9,2019,0.197,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-09-30,10,2019,0.234,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-10-31,11,2019,0.285,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-11-30,12,2019,0.237,0.215
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-12-31,1,2020,0.183,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-01-31,2,2020,0.219,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-02-29,3,2020,0.205,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-03-31,4,2020,0.195,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-04-30,5,2020,0.188,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-05-31,6,2020,0.166,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-06-30,7,2020,0.169,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-07-31,8,2020,0.193,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-08-31,9,2020,0.463,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-09-30,10,2020,0.225,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-10-31,11,2020,0.221,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-11-30,12,2020,0.244,0.221
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-12-31,1,2021,0.22,0.22
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-01-01,1,2009,0.357,0.249
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-01-31,2,2009,0.293,0.249
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-02-28,3,2009,0.248,0.249
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-03-31,4,2009,0.228,0.249
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-04-30,5,2009,0.214,0.249
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-05-31,6,2009,0.201,0.249
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-06-30,7,2009,0.212,0.249
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-07-31,8,2009,0.232,0.249
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-08-31,9,2009,0.227,0.249
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-09-30,10,2009,0.217,0.249
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-10-31,11,2009,0.214,0.249
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,2009-11-30,12,2009,0.338,0.249
