NAPS_ID,EMS_ID,STATION_NAME,REGION,OWNER,DATE,MONTH,YEAR,MONTHLY1-HR_AVG,ANNUAL1-HR_AVG
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2014-11-30,12,2014,18.23,20.949
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2014-12-31,1,2015,8.933,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-01-31,2,2015,14.622,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-02-28,3,2015,22.164,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-03-31,4,2015,28.748,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-04-30,5,2015,24.072,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-05-31,6,2015,23.769,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-06-30,7,2015,20.627,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-07-31,8,2015,20.068,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-08-31,9,2015,13.857,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-09-30,10,2015,12.634,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-10-31,11,2015,15.502,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-11-30,12,2015,18.865,18.663
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2015-12-31,1,2016,16.096,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2016-01-31,2,2016,21.697,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2016-02-29,3,2016,27.219,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2016-03-31,4,2016,27.578,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2016-04-30,5,2016,25.564,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2016-05-31,6,2016,21.928,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2016-06-30,7,2016,18.709,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2016-07-31,8,2016,18.67,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2016-08-31,9,2016,14.083,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2016-09-30,10,2016,16.196,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2016-10-31,11,2016,17.495,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2016-11-30,12,2016,22.772,20.648
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-01-01,1,2017,19.336,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-01-31,2,2017,26.623,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-02-28,3,2017,31.085,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-03-31,4,2017,31.873,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-04-30,5,2017,25.854,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-05-31,6,2017,23.562,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-06-30,7,2017,20.445,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-07-31,8,2017,21.32,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-08-31,9,2017,15.88,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-09-30,10,2017,15.692,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-10-31,11,2017,22.194,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-11-30,12,2017,13.812,22.257
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2017-12-31,1,2018,19.94,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-01-31,2,2018,25.24,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-02-28,3,2018,26.334,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-03-31,4,2018,31.511,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-04-30,5,2018,25.59,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-05-31,6,2018,22.318,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-06-30,7,2018,21.401,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-07-31,8,2018,18.98,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-08-31,9,2018,15.099,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-09-30,10,2018,10.695,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-10-31,11,2018,15.216,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-11-30,12,2018,20.49,21.024
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2018-12-31,1,2019,16.609,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-01-31,2,2019,26.479,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-02-28,3,2019,27.973,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-03-31,4,2019,30.117,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-04-30,5,2019,24.572,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-05-31,6,2019,23.048,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-06-30,7,2019,17.846,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-07-31,8,2019,19.719,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-08-31,9,2019,15.719,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-09-30,10,2019,15.056,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-10-31,11,2019,13.191,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-11-30,12,2019,11.923,20.085
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2019-12-31,1,2020,24.104,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-01-31,2,2020,19.869,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-02-29,3,2020,27.963,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-03-31,4,2020,29.126,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-04-30,5,2020,25.879,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-05-31,6,2020,19.303,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-06-30,7,2020,19.295,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-07-31,8,2020,18.584,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-08-31,9,2020,17.0,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-09-30,10,2020,15.847,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-10-31,11,2020,18.542,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-11-30,12,2020,15.124,20.898
10,E289309,Abbotsford A Columbia Street,02 - Lower Mainland,MVRD,2020-12-31,1,2021,1.5,1.5
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-01-01,1,2009,10.569,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-01-31,2,2009,15.473,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-02-28,3,2009,26.553,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-03-31,4,2009,28.301,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-04-30,5,2009,25.945,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-05-31,6,2009,24.708,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-06-30,7,2009,20.422,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-07-31,8,2009,19.753,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-08-31,9,2009,15.596,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-09-30,10,2009,14.423,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-10-31,11,2009,16.664,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-11-30,12,2009,10.125,18.991
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2009-12-31,1,2010,13.064,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-01-31,2,2010,14.351,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-02-28,3,2010,21.838,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-03-31,4,2010,28.783,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-04-30,5,2010,25.258,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-05-31,6,2010,20.919,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-06-30,7,2010,20.377,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-07-31,8,2010,18.169,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-08-31,9,2010,14.369,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-09-30,10,2010,14.438,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-10-31,11,2010,15.294,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-11-30,12,2010,16.75,18.629
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2010-12-31,1,2011,14.001,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-01-31,2,2011,23.215,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-02-28,3,2011,28.987,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-03-31,4,2011,30.696,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-05-04,5,2011,27.648,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-05-31,6,2011,22.803,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-06-30,7,2011,17.141,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-07-31,8,2011,18.123,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-08-31,9,2011,15.348,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-09-30,10,2011,10.634,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-10-31,11,2011,13.321,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-11-30,12,2011,7.707,18.935
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2011-12-31,1,2012,17.685,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-01-31,2,2012,17.341,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-02-29,3,2012,26.483,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-03-31,4,2012,26.918,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-04-30,5,2012,29.653,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-05-31,6,2012,21.776,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-06-30,7,2012,20.567,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-07-31,8,2012,21.431,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-08-31,9,2012,15.638,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-09-30,10,2012,15.143,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-10-31,11,2012,12.011,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-11-30,12,2012,14.493,19.898
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2012-12-31,1,2013,10.791,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-01-31,2,2013,18.513,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-02-28,3,2013,23.535,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-03-31,4,2013,26.106,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-04-30,5,2013,23.071,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-05-31,6,2013,19.907,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-06-30,7,2013,22.064,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-07-31,8,2013,18.693,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-08-31,9,2013,16.779,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-09-30,10,2013,9.031,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-10-31,11,2013,11.633,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2013-11-30,12,2013,13.441,17.791
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-01-06,1,2014,11.136,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-01-31,2,2014,28.788,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-02-28,3,2014,23.924,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-03-31,4,2014,28.64,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-04-30,5,2014,23.992,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-05-31,6,2014,20.82,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-06-30,7,2014,20.422,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-07-31,8,2014,19.789,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-08-31,9,2014,15.915,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-09-30,10,2014,14.691,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-10-31,11,2014,17.38,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-11-30,12,2014,14.236,20.035
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2014-12-31,1,2015,7.167,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-01-31,2,2015,13.538,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-02-28,3,2015,20.328,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-03-31,4,2015,26.551,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-04-30,5,2015,26.42,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-05-31,6,2015,26.21,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-06-30,7,2015,22.962,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-07-31,8,2015,21.276,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-08-31,9,2015,13.103,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-09-30,10,2015,11.701,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-10-31,11,2015,13.332,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-11-30,12,2015,14.721,18.064
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2015-12-31,1,2016,12.137,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-01-31,2,2016,18.209,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-02-29,3,2016,24.885,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-03-31,4,2016,25.601,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-04-30,5,2016,24.504,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-05-31,6,2016,22.042,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-06-30,7,2016,17.498,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-07-31,8,2016,17.625,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-08-31,9,2016,12.811,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-09-30,10,2016,12.753,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-10-31,11,2016,14.05,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-11-30,12,2016,18.091,18.299
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2016-12-31,1,2017,15.308,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-01-31,2,2017,22.16,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-02-28,3,2017,26.437,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-03-31,4,2017,28.443,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-04-30,5,2017,24.768,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-05-31,6,2017,24.725,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-06-30,7,2017,22.838,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-07-31,8,2017,22.241,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-08-31,9,2017,15.79,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-09-30,10,2017,14.524,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-10-31,11,2017,20.307,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-11-30,12,2017,12.15,20.739
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2017-12-31,1,2018,17.23,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-01-31,2,2018,23.776,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-02-28,3,2018,23.657,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-03-31,4,2018,29.148,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-04-30,5,2018,27.048,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-05-31,6,2018,23.258,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-06-30,7,2018,24.238,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-07-31,8,2018,20.253,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-08-31,9,2018,14.945,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-09-30,10,2018,9.925,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-10-31,11,2018,13.284,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-11-30,12,2018,17.127,20.291
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2018-12-31,1,2019,13.986,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-01-31,2,2019,24.617,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-02-28,3,2019,25.486,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-03-31,4,2019,28.768,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-04-30,5,2019,24.628,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-05-31,6,2019,23.301,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-06-30,7,2019,18.486,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-07-31,8,2019,20.577,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-08-31,9,2019,15.707,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-09-30,10,2019,13.694,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-10-31,11,2019,11.225,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-11-30,12,2019,9.24,19.088
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2019-12-31,1,2020,21.221,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-01-31,2,2020,17.599,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-02-29,3,2020,24.418,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-03-31,4,2020,26.329,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-04-30,5,2020,24.937,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-05-31,6,2020,18.722,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-06-30,7,2020,19.063,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-07-31,8,2020,18.077,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-08-31,9,2020,16.044,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-09-30,10,2020,14.468,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-10-31,11,2020,15.815,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-11-30,12,2020,11.509,19.016
10,E238212,Abbotsford Central,02 - Lower Mainland,MVRD,2020-12-31,1,2021,4.2,4.2
10,E293810,Agassiz Municipal Hall,02 - Lower Mainland,MVRD,2013-05-31,5,2013,22.8,16.32
10,E293810,Agassiz Municipal Hall,02 - Lower Mainland,MVRD,2013-05-31,6,2013,19.366,16.32
10,E293810,Agassiz Municipal Hall,02 - Lower Mainland,MVRD,2013-06-30,7,2013,25.088,16.32
10,E293810,Agassiz Municipal Hall,02 - Lower Mainland,MVRD,2013-07-31,8,2013,18.392,16.32
10,E293810,Agassiz Municipal Hall,02 - Lower Mainland,MVRD,2013-08-31,9,2013,14.947,16.32
10,E293810,Agassiz Municipal Hall,02 - Lower Mainland,MVRD,2013-09-30,10,2013,11.307,16.32
10,E293810,Agassiz Municipal Hall,02 - Lower Mainland,MVRD,2013-10-31,11,2013,13.9,16.32
10,E293810,Agassiz Municipal Hall,02 - Lower Mainland,MVRD,2013-11-30,12,2013,11.859,16.32
10,E293810,Agassiz Municipal Hall,02 - Lower Mainland,MVRD,2013-12-31,1,2014,17.107,20.318
10,E293810,Agassiz Municipal Hall,02 - Lower Mainland,MVRD,2014-01-31,2,2014,28.873,20.318
